DATE,PRICE_60KILO,PRICE_BUSHEL
11/13/2012,36.51,16.5603275
11/14/2012,36.64,16.61929333
11/16/2012,36.41,16.51496917
11/19/2012,36.43,16.52404083
11/20/2012,36.32,16.47414667
11/21/2012,36.17,16.40610917
11/22/2012,36.11,16.37889417
11/23/2012,36.36,16.49229
11/26/2012,36.37,16.49682583
11/27/2012,36.39,16.5058975
11/28/2012,36.27,16.4514675
11/29/2012,36.1,16.37435833
11/30/2012,35.6,16.14756667
12/03/2012,35.74,16.21106833
12/04/2012,35.77,16.22467583
12/05/2012,36.08,16.36528667
12/06/2012,36.43,16.52404083
12/07/2012,36.29,16.46053917
12/10/2012,36.44,16.52857667
12/11/2012,36.41,16.51496917
12/12/2012,36.51,16.5603275
12/13/2012,36.37,16.49682583
12/14/2012,36.27,16.4514675
12/17/2012,36.13,16.38796583
12/18/2012,36.25,16.44239583
12/19/2012,36.57,16.5875425
12/20/2012,36.73,16.66011583
12/21/2012,36.53,16.56939917
12/26/2012,36.85,16.71454583
12/27/2012,37.05,16.8052625
12/28/2012,37.03,16.79619083
01/02/2013,37.03,16.79619083
01/03/2013,37.2,16.8733
01/04/2013,37.16,16.85515667
01/07/2013,37.29,16.9141225
01/08/2013,37.12,16.83701333
01/09/2013,37.16,16.85515667
01/10/2013,37.31,16.92319417
01/11/2013,37.2,16.8733
01/14/2013,37.27,16.90505083
01/15/2013,37.2,16.8733
01/16/2013,37.05,16.8052625
01/17/2013,37.07,16.81433417
01/18/2013,37.03,16.79619083
01/21/2013,37.09,16.82340583
01/22/2013,37.05,16.8052625
01/23/2013,31.71,14.3831275
01/24/2013,31.29,14.1926225
01/25/2013,31.31,14.20169417
01/28/2013,31.75,14.40127083
01/29/2013,32,14.51466667
01/30/2013,32.42,14.70517167
01/31/2013,32.47,14.72785083
02/01/2013,32.56,14.76867333
02/04/2013,31.82,14.43302167
02/05/2013,32.73,14.8457825
02/06/2013,32.46,14.723315
02/07/2013,32.74,14.85031833
02/08/2013,32.74,14.85031833
02/13/2013,32.84,14.89567667
02/14/2013,32.96,14.95010667
02/15/2013,32.83,14.89114083
02/18/2013,32.89,14.91835583
02/19/2013,32.32,14.65981333
02/20/2013,32.69,14.82763917
02/21/2013,32.73,14.8457825
02/22/2013,32.71,14.83671083
02/25/2013,31.87,14.45570083
02/26/2013,31.5,14.287875
02/27/2013,31.68,14.36952
02/28/2013,31.63,14.34684083
03/01/2013,31.53,14.3014825
03/04/2013,31.53,14.3014825
03/05/2013,32.06,14.54188167
03/06/2013,32.25,14.6280625
03/07/2013,32.02,14.52373833
03/08/2013,32.05,14.53734583
03/11/2013,31.87,14.45570083
03/12/2013,31.86,14.451165
03/13/2013,31.44,14.26066
03/14/2013,31.26,14.179015
03/15/2013,30.61,13.88418583
03/18/2013,30.52,13.84336333
03/19/2013,30.55,13.85697083
03/20/2013,30.12,13.66193
03/21/2013,30.29,13.73903917
03/22/2013,30.38,13.77986167
03/25/2013,30.55,13.85697083
03/26/2013,30.63,13.8932575
03/27/2013,30.88,14.00665333
03/28/2013,30.66,13.906865
04/01/2013,30.69,13.9204725
04/02/2013,29.33,13.30359917
04/03/2013,29.21,13.24916917
04/04/2013,29.34,13.308135
04/05/2013,29.74,13.48956833
04/08/2013,29.53,13.39431583
04/09/2013,29.34,13.308135
04/10/2013,29.44,13.35349333
04/11/2013,29.59,13.42153083
04/12/2013,30.04,13.62564333
04/15/2013,29.66,13.45328167
04/16/2013,29.71,13.47596083
04/17/2013,29.63,13.43967417
04/18/2013,29.76,13.49864
04/19/2013,29.85,13.5394625
04/22/2013,29.6,13.42606667
04/23/2013,29.53,13.39431583
04/24/2013,29.31,13.2945275
04/25/2013,29.51,13.38524417
04/26/2013,29.98,13.59842833
04/29/2013,30.28,13.73450333
04/30/2013,29.97,13.5938925
05/02/2013,29.84,13.53492667
05/03/2013,30.19,13.69368083
05/06/2013,29.64,13.44421
05/07/2013,30.2,13.69821667
05/08/2013,29.73,13.4850325
05/09/2013,29.67,13.4578175
05/10/2013,29.46,13.362565
05/13/2013,30,13.6075
05/14/2013,29.76,13.49864
05/15/2013,29.62,13.43513833
05/16/2013,30.18,13.689145
05/17/2013,30.48,13.82522
05/20/2013,30.47,13.82068417
05/21/2013,30.48,13.82522
05/22/2013,31.46,14.26973167
05/23/2013,31.53,14.3014825
05/24/2013,31.47,14.2742675
05/27/2013,31.38,14.233445
05/28/2013,31.12,14.11551333
05/29/2013,30.58,13.87057833
05/31/2013,30.05,13.63017917
06/03/2013,30.32,13.75264667
06/04/2013,31.12,14.11551333
06/05/2013,31.92,14.47838
06/06/2013,31.57,14.31962583
06/07/2013,31.74,14.396735
06/10/2013,31.3,14.19715833
06/11/2013,32.12,14.56909667
06/12/2013,32.09,14.55548917
06/13/2013,32.24,14.62352667
06/14/2013,32.03,14.52827417
06/17/2013,31.62,14.342305
06/18/2013,31.81,14.42848583
06/19/2013,31.75,14.40127083
06/20/2013,31.12,14.11551333
06/21/2013,31.62,14.342305
06/24/2013,31.47,14.2742675
06/25/2013,31.63,14.34684083
06/26/2013,32.17,14.59177583
06/27/2013,31.5,14.287875
06/28/2013,31,14.06108333
07/01/2013,31.23,14.1654075
07/02/2013,31.13,14.12004917
07/03/2013,30.91,14.02026083
07/04/2013,31.03,14.07469083
07/05/2013,31.06,14.08829833
07/08/2013,31,14.06108333
07/09/2013,30.92,14.02479667
07/10/2013,31.05,14.0837625
07/11/2013,31.12,14.11551333
07/12/2013,30.99,14.0565475
07/15/2013,31.11,14.1109775
07/16/2013,31.19,14.14726417
07/17/2013,31.56,14.31509
07/18/2013,31.15,14.12912083
07/19/2013,31.52,14.29694667
07/22/2013,32.01,14.5192025
07/23/2013,32.3,14.65074167
07/24/2013,31.92,14.47838
07/25/2013,28.97,13.14030917
07/26/2013,28.82,13.07227167
07/29/2013,28.66,12.99969833
07/30/2013,28.95,13.1312375
07/31/2013,29.31,13.2945275
08/01/2013,28.96,13.13577333
08/02/2013,29.27,13.27638417
08/05/2013,27.89,12.65043917
08/06/2013,28.24,12.80919333
08/07/2013,28.2,12.79105
08/08/2013,28.44,12.89991
08/09/2013,28.61,12.97701917
08/12/2013,28.86,13.090415
08/13/2013,28.97,13.14030917
08/14/2013,29.25,13.2673125
08/15/2013,29.88,13.55307
08/16/2013,29.54,13.39885167
08/19/2013,30.04,13.62564333
08/20/2013,30.22,13.70728833
08/21/2013,30.11,13.65739417
08/22/2013,30.23,13.71182417
08/23/2013,30.77,13.95675917
08/26/2013,31.53,14.3014825
08/27/2013,31.65,14.3559125
08/28/2013,31.94,14.48745167
08/29/2013,31.59,14.3286975
08/30/2013,30.91,14.02026083
09/02/2013,31.02,14.070155
09/03/2013,31.6,14.33323333
09/04/2013,31.65,14.3559125
09/05/2013,32.25,14.6280625
09/06/2013,31.77,14.4103425
09/09/2013,32.64,14.80496
09/10/2013,31.42,14.25158833
09/11/2013,32.48,14.73238667
09/12/2013,32.48,14.73238667
09/13/2013,33.56,15.22225667
09/16/2013,32.87,14.90928417
09/17/2013,33.13,15.02721583
09/18/2013,33.61,15.24493583
09/19/2013,33.46,15.17689833
09/20/2013,33.2,15.05896667
09/23/2013,32.77,14.86392583
09/24/2013,32.81,14.88206917
09/25/2013,32.17,14.59177583
09/26/2013,31.9,14.46930833
09/27/2013,31.71,14.3831275
09/30/2013,32.33,14.66434917
10/01/2013,31.49,14.28333917
10/02/2013,31.85,14.44662917
10/03/2013,32.81,14.88206917
10/04/2013,33.4,15.14968333
10/07/2013,33.46,15.17689833
10/08/2013,33.47,15.18143417
10/09/2013,33.47,15.18143417
10/10/2013,33.89,15.37193917
10/11/2013,33.9,15.376475
10/14/2013,33.95,15.39915417
10/15/2013,33.81,15.3356525
10/16/2013,33.93,15.3900825
10/17/2013,34.15,15.48987083
10/18/2013,33.97,15.40822583
10/21/2013,33.9,15.376475
10/22/2013,34.5,15.648625
10/23/2013,34.26,15.539765
10/24/2013,34.03,15.43544083
10/25/2013,34.26,15.539765
10/28/2013,34.37,15.58965917
10/29/2013,34.39,15.59873083
10/30/2013,34.14,15.485335
10/31/2013,33.62,15.24947167
11/01/2013,33.27,15.0907175
11/04/2013,33.39,15.1451475
11/05/2013,32.72,14.84124667
11/06/2013,32.87,14.90928417
11/07/2013,32.52,14.75053
11/08/2013,32.4,14.6961
11/11/2013,32.12,14.56909667
11/12/2013,32.13,14.5736325
11/13/2013,33.1,15.01360833
11/14/2013,33.3,15.104325
11/18/2013,34.06,15.44904833
11/19/2013,33.94,15.39461833
11/20/2013,33.91,15.38101083
11/21/2013,33.49,15.19050583
11/22/2013,33.81,15.3356525
11/25/2013,33.82,15.34018833
11/26/2013,33.65,15.26307917
11/27/2013,33.33,15.1179325
11/28/2013,33.31,15.10886083
11/29/2013,33.07,15.00000083
12/02/2013,32.76,14.85939
12/03/2013,32.5,14.74145833
12/04/2013,32.34,14.668885
12/05/2013,32.69,14.82763917
12/06/2013,33.13,15.02721583
12/09/2013,33.3,15.104325
12/10/2013,33.47,15.18143417
12/11/2013,32.98,14.95917833
12/12/2013,32.97,14.9546425
12/13/2013,33.08,15.00453667
12/16/2013,33.17,15.04535917
12/17/2013,33.28,15.09525333
12/18/2013,32.97,14.9546425
12/19/2013,32.87,14.90928417
12/20/2013,32.44,14.71424333
12/23/2013,32.72,14.84124667
12/26/2013,32.73,14.8457825
12/27/2013,32.98,14.95917833
12/30/2013,32.79,14.8729975
01/02/2014,32.31,14.6552775
01/03/2014,32.51,14.74599417
01/06/2014,32.5,14.74145833
01/07/2014,32.53,14.75506583
01/08/2014,32.32,14.65981333
01/09/2014,30.6,13.87965
01/10/2014,31.01,14.06561917
01/13/2014,31.14,14.124585
01/14/2014,31.13,14.12004917
01/15/2014,31.13,14.12004917
01/16/2014,31.04,14.07922667
01/17/2014,31.22,14.16087167
01/20/2014,31.36,14.22437333
01/21/2014,31.05,14.0837625
01/22/2014,28.77,13.0495925
01/23/2014,28.33,12.85001583
01/24/2014,28.37,12.86815917
01/27/2014,28.08,12.73662
01/28/2014,28.15,12.76837083
01/29/2014,27.73,12.57786583
01/30/2014,28.1,12.74569167
01/31/2014,28.2,12.79105
02/03/2014,27.49,12.46900583
02/04/2014,27.96,12.68219
02/05/2014,28.29,12.8318725
02/06/2014,27.78,12.600545
02/07/2014,27.83,12.62322417
02/10/2014,27.5,12.47354167
02/11/2014,27.55,12.49622083
02/12/2014,27.32,12.39189667
02/13/2014,27.51,12.4780775
02/14/2014,30.13,13.66646583
02/17/2014,30.09,13.6483225
02/18/2014,29.91,13.5666775
02/19/2014,30.1,13.65285833
02/20/2014,30.33,13.7571825
02/21/2014,30.39,13.7843975
02/24/2014,30.55,13.85697083
02/25/2014,30.87,14.0021175
02/26/2014,30.94,14.03386833
02/27/2014,31.73,14.39219917
02/28/2014,31.46,14.26973167
03/05/2014,31.78,14.41487833
03/06/2014,31.28,14.18808667
03/07/2014,31.62,14.342305
03/10/2014,31.58,14.32416167
03/11/2014,30.98,14.05201167
03/12/2014,31.02,14.070155
03/13/2014,30.55,13.85697083
03/14/2014,30.73,13.93861583
03/17/2014,30.75,13.9476875
03/18/2014,30.86,13.99758167
03/19/2014,30.92,14.02479667
03/20/2014,31.21,14.15633583
03/21/2014,31.3,14.19715833
03/24/2014,31.34,14.21530167
03/25/2014,30.34,13.76171833
03/26/2014,30.95,14.03840417
03/27/2014,30.92,14.02479667
03/28/2014,30.97,14.04747583
03/31/2014,31.1,14.10644167
04/01/2014,31.7,14.37859167
04/02/2014,31.64,14.35137667
04/03/2014,31.54,14.30601833
04/04/2014,32.09,14.55548917
04/07/2014,32.48,14.73238667
04/08/2014,31.29,14.1926225
04/09/2014,32.11,14.56456083
04/10/2014,31.7,14.37859167
04/11/2014,31.33,14.21076583
04/14/2014,31.3,14.19715833
04/15/2014,32.01,14.5192025
04/16/2014,32.12,14.56909667
04/17/2014,32.14,14.57816833
04/22/2014,32.11,14.56456083
04/23/2014,32.39,14.69156417
04/24/2014,31.35,14.2198375
04/25/2014,31.43,14.25612417
04/28/2014,32.12,14.56909667
04/29/2014,32.1,14.560025
04/30/2014,31.99,14.51013083
05/02/2014,32.17,14.59177583
05/05/2014,31.09,14.10190583
05/06/2014,31.15,14.12912083
05/07/2014,31.11,14.1109775
05/08/2014,31.57,14.31962583
05/09/2014,31.76,14.40580667
05/12/2014,31.78,14.41487833
05/13/2014,31.6,14.33323333
05/14/2014,31.84,14.44209333
05/15/2014,31.69,14.37405583
05/16/2014,31.64,14.35137667
05/19/2014,31.92,14.47838
05/20/2014,32.06,14.54188167
05/21/2014,32.1,14.560025
05/22/2014,32.55,14.7641375
05/23/2014,32.27,14.63713417
05/26/2014,32.27,14.63713417
05/27/2014,32.08,14.55095333
05/28/2014,32,14.51466667
05/29/2014,32.12,14.56909667
05/30/2014,31.88,14.46023667
06/02/2014,31.72,14.38766333
06/03/2014,31.69,14.37405583
06/04/2014,31.74,14.396735
06/05/2014,31.8,14.42395
06/06/2014,32.03,14.52827417
06/09/2014,31.63,14.34684083
06/10/2014,31.66,14.36044833
06/11/2014,31.53,14.3014825
06/12/2014,31.57,14.31962583
06/13/2014,31.76,14.40580667
06/16/2014,31.37,14.22890917
06/17/2014,31.09,14.10190583
06/18/2014,31.49,14.28333917
06/20/2014,31.6,14.33323333
06/23/2014,31.79,14.41941417
06/24/2014,31.58,14.32416167
06/25/2014,31.87,14.45570083
06/26/2014,32.06,14.54188167
06/27/2014,32.06,14.54188167
06/30/2014,31.85,14.44662917
07/01/2014,31.62,14.342305
07/02/2014,31.35,14.2198375
07/03/2014,31.38,14.233445
07/04/2014,31.37,14.22890917
07/07/2014,31.23,14.1654075
07/08/2014,31.39,14.23798083
07/09/2014,31.34,14.21530167
07/10/2014,31.29,14.1926225
07/11/2014,31.27,14.18355083
07/14/2014,29.82,13.525855
07/15/2014,29.31,13.2945275
07/16/2014,29.26,13.27184833
07/17/2014,29.08,13.19020333
07/18/2014,29.24,13.26277667
07/21/2014,29.27,13.27638417
07/22/2014,29.43,13.3489575
07/23/2014,29.54,13.39885167
07/24/2014,29.76,13.49864
07/25/2014,29.65,13.44874583
07/28/2014,30.07,13.63925083
07/29/2014,29.98,13.59842833
07/30/2014,29.74,13.48956833
07/31/2014,29.45,13.35802917
08/01/2014,29.57,13.41245917
08/04/2014,29.59,13.42153083
08/05/2014,28.92,13.11763
08/06/2014,29.07,13.1856675
08/07/2014,28.77,13.0495925
08/08/2014,29.38,13.32627833
08/11/2014,29.52,13.38978
08/12/2014,29.46,13.362565
08/13/2014,29.42,13.34442167
08/14/2014,29.56,13.40792333
08/15/2014,29.65,13.44874583
08/18/2014,29.73,13.4850325
08/19/2014,29.96,13.58935667
08/20/2014,29.87,13.54853417
08/21/2014,29.94,13.580285
08/22/2014,29.57,13.41245917
08/25/2014,29.5,13.38070833
08/26/2014,29.76,13.49864
08/27/2014,29.93,13.57574917
08/28/2014,30.06,13.634715
08/29/2014,30.08,13.64378667
09/01/2014,30.08,13.64378667
09/02/2014,30.05,13.63017917
09/03/2014,30.17,13.68460917
09/04/2014,28.05,12.7230125
09/05/2014,28.06,12.72754833
09/08/2014,27.78,12.600545
09/09/2014,27.51,12.4780775
09/10/2014,27.48,12.46447
09/11/2014,27.46,12.45539833
09/12/2014,26.92,12.21046333
09/15/2014,26.87,12.18778417
09/16/2014,27.02,12.25582167
09/17/2014,26.73,12.1242825
09/18/2014,26.23,11.89749083
09/19/2014,26.09,11.83398917
09/22/2014,25.9,11.74780833
09/23/2014,25.67,11.64348417
09/24/2014,25.92,11.75688
09/25/2014,25.44,11.53916
09/26/2014,25.6,11.61173333
09/29/2014,24.96,11.32144
09/30/2014,24.97,11.32597583
10/01/2014,24.63,11.1717575
10/02/2014,24.59,11.15361417
10/03/2014,24.74,11.22165167
10/06/2014,25.18,11.42122833
10/07/2014,25.42,11.53008833
10/08/2014,25.69,11.65255583
10/09/2014,25.62,11.620805
10/10/2014,25.3,11.47565833
10/13/2014,25.6,11.61173333
10/14/2014,25.47,11.5527675
10/15/2014,25.09,11.38040583
10/16/2014,24.78,11.239795
10/17/2014,25.11,11.3894775
10/20/2014,24.85,11.27154583
10/21/2014,24.73,11.21711583
10/22/2014,24.59,11.15361417
10/23/2014,24.38,11.05836167
10/24/2014,24.84,11.26701
10/27/2014,24.22,10.98578833
10/28/2014,24.75,11.2261875
10/29/2014,24.82,11.25793833
10/30/2014,25.35,11.4983375
10/31/2014,24.75,11.2261875
11/03/2014,24.44,11.08557667
11/04/2014,24.38,11.05836167
11/05/2014,24.34,11.04021833
11/06/2014,23.99,10.88146417
11/07/2014,23.84,10.81342667
11/10/2014,23.94,10.858785
11/11/2014,23.87,10.82703417
11/12/2014,23.89,10.83610583
11/13/2014,23.56,10.68642333
11/14/2014,23.58,10.695495
11/17/2014,23.51,10.66374417
11/18/2014,23.63,10.71817417
11/19/2014,23.71,10.75446083
11/20/2014,23.78,10.78621167
11/21/2014,24.33,11.0356825
11/24/2014,23.99,10.88146417
11/25/2014,24.1,10.93135833
11/26/2014,24.42,11.076505
11/27/2014,24.28,11.01300333
11/28/2014,23.83,10.80889083
12/01/2014,23.96,10.86785667
12/02/2014,23.76,10.77714
12/03/2014,23.94,10.858785
12/04/2014,23.65,10.72724583
12/05/2014,23.56,10.68642333
12/08/2014,23.43,10.6274575
12/09/2014,23.57,10.69095917
12/10/2014,23.42,10.62292167
12/11/2014,23.07,10.4641675
12/12/2014,23,10.43241667
12/15/2014,22.77,10.3280925
12/16/2014,22.32,10.12398
12/17/2014,22.64,10.26912667
12/18/2014,23.05,10.45509583
12/19/2014,23.03,10.44602417
12/22/2014,22.98,10.423345
12/23/2014,22.6,10.25098333
12/26/2014,22.85,10.36437917
12/29/2014,22.62,10.260055
12/30/2014,23.04,10.45056
01/02/2015,22.72,10.30541333
01/05/2015,22.52,10.21469667
01/06/2015,22.67,10.28273417
01/07/2015,22.6,10.25098333
01/08/2015,22.93,10.40066583
01/09/2015,23.18,10.51406167
01/12/2015,22.93,10.40066583
01/13/2015,23.23,10.53674083
01/14/2015,23.35,10.59117083
01/15/2015,23.22,10.532205
01/16/2015,23.34,10.586635
01/19/2015,23.08,10.46870333
01/20/2015,23.38,10.60477833
01/21/2015,23.47,10.64560083
01/22/2015,23.75,10.77260417
01/23/2015,23.69,10.74538917
01/26/2015,23.65,10.72724583
01/27/2015,23.74,10.76806833
01/28/2015,23.7,10.749925
01/29/2015,23.4,10.61385
01/30/2015,22.73,10.30994917
02/02/2015,22.67,10.28273417
02/03/2015,23.09,10.47323917
02/04/2015,22.56,10.23284
02/05/2015,22.6,10.25098333
02/06/2015,22.49,10.20108917
02/09/2015,22.66,10.27819833
02/10/2015,22.25,10.09222917
02/11/2015,21.95,9.956154167
02/12/2015,22.25,10.09222917
02/13/2015,22.22,10.07862167
02/18/2015,22.15,10.04687083
02/19/2015,22.69,10.29180583
02/20/2015,22.92,10.39613
02/23/2015,22.91,10.39159417
02/24/2015,23.03,10.44602417
02/25/2015,22.75,10.31902083
02/26/2015,22.88,10.37798667
02/27/2015,23.05,10.45509583
03/02/2015,22.76,10.32355667
03/03/2015,22.56,10.23284
03/04/2015,22.1,10.02419167
03/05/2015,21.88,9.924403333
03/06/2015,21.59,9.792864167
03/09/2015,21.08,9.561536667
03/10/2015,21.65,9.820079167
03/11/2015,21.54,9.770185
03/12/2015,21.34,9.679468333
03/13/2015,20.65,9.366495833
03/16/2015,20.74,9.407318333
03/17/2015,20.74,9.407318333
03/18/2015,20.94,9.498035
03/19/2015,20.43,9.2667075
03/20/2015,21.45,9.7293625
03/23/2015,22.16,10.05140667
03/24/2015,22.34,10.13305167
03/25/2015,21.88,9.924403333
03/26/2015,21.94,9.951618333
03/27/2015,21.62,9.806471667
03/30/2015,21.95,9.956154167
03/31/2015,22.08,10.01512
04/01/2015,22.27,10.10130083
04/02/2015,22.59,10.2464475
04/06/2015,22.61,10.25551917
04/07/2015,22.62,10.260055
04/08/2015,23.13,10.4913825
04/09/2015,23.03,10.44602417
04/10/2015,22.89,10.3825225
04/13/2015,22.64,10.26912667
04/14/2015,23.07,10.4641675
04/15/2015,23.24,10.54127667
04/16/2015,23.47,10.64560083
04/17/2015,23.21,10.52766917
04/20/2015,23.36,10.59570667
04/22/2015,23.46,10.641065
04/23/2015,23.72,10.75899667
04/24/2015,23.89,10.83610583
04/27/2015,22.3,10.11490833
04/28/2015,22.11,10.0287275
04/29/2015,22.01,9.983369167
04/30/2015,21.6,9.7974
05/04/2015,21.94,9.951618333
05/05/2015,22.26,10.096765
05/06/2015,22.55,10.22830417
05/07/2015,22.48,10.19655333
05/08/2015,22.28,10.10583667
05/11/2015,22.1,10.02419167
05/12/2015,22.28,10.10583667
05/13/2015,21.67,9.829150833
05/14/2015,21.84,9.90626
05/15/2015,21.72,9.85183
05/18/2015,21.94,9.951618333
05/19/2015,21.71,9.847294167
05/20/2015,21.63,9.8110075
05/21/2015,21.37,9.693075833
05/22/2015,21.24,9.63411
05/25/2015,21.1,9.570608333
05/26/2015,21.19,9.611430833
05/27/2015,21.33,9.6749325
05/28/2015,21.18,9.606895
05/29/2015,21.32,9.670396667
06/01/2015,21.24,9.63411
06/02/2015,21.53,9.765649167
06/03/2015,21.35,9.684004167
06/05/2015,21.58,9.788328333
06/08/2015,21.54,9.770185
06/09/2015,21.55,9.774720833
06/10/2015,21.68,9.833686667
06/11/2015,21.7,9.842758333
06/12/2015,21.43,9.720290833
06/15/2015,21.17,9.602359167
06/16/2015,21.59,9.792864167
06/17/2015,22.11,10.0287275
06/18/2015,22.14,10.042335
06/19/2015,21.89,9.928939167
06/22/2015,22.1,10.02419167
06/23/2015,22.11,10.0287275
06/24/2015,21.96,9.96069
06/25/2015,22.37,10.14665917
06/26/2015,22.32,10.12398
06/29/2015,22.47,10.1920175
06/30/2015,22.57,10.23737583
07/01/2015,22.33,10.12851583
07/02/2015,23.01,10.4369525
07/03/2015,22.44,10.17841
07/06/2015,22.59,10.2464475
07/07/2015,22.52,10.21469667
07/08/2015,22.21,10.07408583
07/09/2015,22.3,10.11490833
07/10/2015,22.71,10.3008775
07/13/2015,23.04,10.45056
07/14/2015,22.87,10.37345083
07/15/2015,22.96,10.41427333
07/16/2015,23.03,10.44602417
07/17/2015,22.83,10.3553075
07/20/2015,22.75,10.31902083
07/21/2015,23.06,10.45963167
07/22/2015,22.68,10.28727
07/23/2015,22.74,10.314485
07/24/2015,22.45,10.18294583
07/27/2015,22.14,10.042335
07/28/2015,22.17,10.0559425
07/29/2015,22.47,10.1920175
07/30/2015,22.46,10.18748167
07/31/2015,22.28,10.10583667
08/03/2015,22.11,10.0287275
08/04/2015,22.18,10.06047833
08/05/2015,22.31,10.11944417
08/06/2015,22.2,10.06955
08/07/2015,22.35,10.1375875
08/10/2015,22.98,10.423345
08/11/2015,22.72,10.30541333
08/12/2015,22.9,10.38705833
08/13/2015,22.67,10.28273417
08/14/2015,22.82,10.35077167
08/17/2015,21.7,9.842758333
08/18/2015,21.53,9.765649167
08/19/2015,21.23,9.629574167
08/20/2015,21.95,9.956154167
08/21/2015,21.69,9.8382225
08/24/2015,21.42,9.715755
08/25/2015,21.35,9.684004167
08/26/2015,21.56,9.779256667
08/27/2015,21.8,9.888116667
08/28/2015,21.54,9.770185
08/31/2015,21.33,9.6749325
09/01/2015,21.03,9.5388575
09/02/2015,20.94,9.498035
09/03/2015,21.13,9.584215833
09/04/2015,20.65,9.366495833
09/08/2015,20.97,9.5116425
09/09/2015,21.06,9.552465
09/10/2015,20.78,9.425461667
09/11/2015,20.63,9.357424167
09/14/2015,21.41,9.711219167
09/15/2015,21.09,9.5660725
09/16/2015,21.29,9.656789167
09/17/2015,20.76,9.41639
09/18/2015,20.34,9.225885
09/21/2015,20.47,9.284850833
09/22/2015,20.41,9.257635833
09/23/2015,20.18,9.153311667
09/24/2015,20.94,9.498035
09/25/2015,20.98,9.516178333
09/28/2015,20.4,9.2531
09/29/2015,20.83,9.448140833
09/30/2015,21.2,9.615966667
10/01/2015,20.97,9.5116425
10/02/2015,20.95,9.502570833
10/05/2015,21.11,9.575144167
10/06/2015,21.4,9.706683333
10/07/2015,20.85,9.4572125
10/08/2015,21.07,9.557000833
10/09/2015,21.19,9.611430833
10/13/2015,20.87,9.466284167
10/14/2015,21.47,9.738434167
10/15/2015,21.54,9.770185
10/16/2015,21.28,9.652253333
10/19/2015,21.07,9.557000833
10/20/2015,21.08,9.561536667
10/21/2015,21.2,9.615966667
10/22/2015,21.26,9.643181667
10/23/2015,21.39,9.7021475
10/26/2015,20.98,9.516178333
10/27/2015,20.98,9.516178333
10/28/2015,20.79,9.4299975
10/29/2015,21.37,9.693075833
10/30/2015,21.07,9.557000833
11/03/2015,21.62,9.806471667
11/04/2015,20.94,9.498035
11/05/2015,21.34,9.679468333
11/06/2015,21.13,9.584215833
11/09/2015,20.82,9.443605
11/10/2015,21.11,9.575144167
11/11/2015,20.95,9.502570833
11/12/2015,20.95,9.502570833
11/13/2015,20.7,9.389175
11/16/2015,21.04,9.543393333
11/17/2015,20.99,9.520714167
11/18/2015,21.3,9.661325
11/19/2015,21.38,9.697611667
11/20/2015,21.62,9.806471667
11/23/2015,21.32,9.670396667
11/24/2015,21.41,9.711219167
11/25/2015,21.44,9.724826667
11/26/2015,21.29,9.656789167
11/27/2015,21.05,9.547929167
11/30/2015,21.07,9.557000833
12/01/2015,20.99,9.520714167
12/02/2015,20.98,9.516178333
12/03/2015,21.41,9.711219167
12/04/2015,21.61,9.801935833
12/07/2015,21.31,9.665860833
12/08/2015,20.91,9.4844275
12/09/2015,21.42,9.715755
12/10/2015,21.02,9.534321667
12/11/2015,20.76,9.41639
12/14/2015,20.74,9.407318333
12/15/2015,20.81,9.439069167
12/16/2015,20.6,9.343816667
12/17/2015,20.76,9.41639
12/18/2015,20.47,9.284850833
12/21/2015,20.25,9.1850625
12/22/2015,20.4,9.2531
12/23/2015,20.59,9.339280833
12/28/2015,21.06,9.552465
12/29/2015,20.97,9.5116425
12/30/2015,20.55,9.3211375
01/04/2016,20.17,9.148775833
01/05/2016,20.61,9.3483525
01/06/2016,20.37,9.2394925
01/07/2016,20.36,9.234956667
01/08/2016,20.61,9.3483525
01/11/2016,20.59,9.339280833
01/12/2016,21.21,9.6205025
01/13/2016,21.39,9.7021475
01/14/2016,21.29,9.656789167
01/15/2016,20.85,9.4572125
01/18/2016,20.83,9.448140833
01/19/2016,20.62,9.352888333
01/20/2016,20.02,9.080738333
01/21/2016,20.06,9.098881667
01/22/2016,20.19,9.1578475
01/25/2016,19.85,9.003629167
01/26/2016,19.9,9.026308333
01/27/2016,19.7,8.935591667
01/28/2016,19.83,8.9945575
01/29/2016,19.85,9.003629167
02/01/2016,19.98,9.062595
02/02/2016,20.05,9.094345833
02/03/2016,20.31,9.2122775
02/04/2016,19.9,9.026308333
02/05/2016,19.6,8.890233333
02/10/2016,19.33,8.767765833
02/11/2016,19.33,8.767765833
02/12/2016,19.34,8.772301667
02/15/2016,19.42,8.808588333
02/16/2016,19.44,8.81766
02/17/2016,19.86,9.008165
02/18/2016,19.41,8.8040525
02/19/2016,19.54,8.863018333
02/22/2016,19.74,8.953735
02/23/2016,19.46,8.826731667
02/24/2016,19.6,8.890233333
02/25/2016,19.43,8.813124167
02/26/2016,19.31,8.758694167
02/29/2016,19.2,8.7088
03/01/2016,19.36,8.781373333
03/02/2016,19.35,8.7768375
03/03/2016,19.43,8.813124167
03/04/2016,19.52,8.853946667
03/07/2016,19.64,8.908376667
03/08/2016,19.89,9.0217725
03/09/2016,20.01,9.0762025
03/10/2016,20.17,9.148775833
03/11/2016,20.42,9.262171667
03/14/2016,20.15,9.139704167
03/15/2016,19.84,8.999093333
